system   D            wsystem.c:583  maybe_parent_dir                 [   0.00066] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57036] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57039] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57074] converting display bitmap 047FF560 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57081] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57083] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57112] converting display bitmap 0480A528 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57116] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57118] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57144] converting display bitmap 047D9688 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57147] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57150] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57175] converting display bitmap 047F4538 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57179] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57181] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57213] converting display bitmap 047FF818 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57219] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57222] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57257] converting display bitmap 047FBB10 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57263] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57265] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57302] converting display bitmap 047F4A30 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57308] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57310] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57343] converting display bitmap 04875EA0 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57348] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57351] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57395] converting display bitmap 04879C58 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57407] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57410] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57449] converting display bitmap 04879E68 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57456] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57458] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57493] converting display bitmap 04875FB8 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57500] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57502] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57529] converting display bitmap 048724F8 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57534] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57535] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57562] converting display bitmap 0486E948 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57566] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57567] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57596] converting display bitmap 0486B208 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57601] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57603] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57631] converting display bitmap 048676E8 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57634] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57636] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57661] converting display bitmap 048632B8 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57665] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57667] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57696] converting display bitmap 0485CB18 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57703] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57706] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57764] converting display bitmap 0485CC60 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57769] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57771] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57820] converting display bitmap 04858F00 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57825] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57827] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57870] converting display bitmap 048554B8 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57875] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57877] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57916] converting display bitmap 04851BF0 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57921] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57923] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57954] converting display bitmap 0484A298 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57958] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57960] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.57990] converting display bitmap 0484E2C0 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.57995] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.57997] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.58029] converting display bitmap 04846B50 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.58033] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.58035] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.58066] converting display bitmap 04843128 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.58070] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.58072] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.58101] converting display bitmap 0483F960 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.58105] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.58106] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.58137] converting display bitmap 047DACC0 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.58141] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.58142] _al_d3d_sync_bitmap (video) ref count == 1
bitmap   D             bitmap.c:548  _al_convert_to_memory_bitmap     [  62.58172] converting display bitmap 047EB060 to memory bitmap
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  62.58176] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  62.58178] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:905  d3d_destroy_display_internals    [  62.58215] waiting for display 00C389E0's thread to end
d3d      W         d3d_disp.cpp:617  d3d_destroy_device               [  62.59011] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1527 d3d_display_thread_proc          [  62.63426] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63610] removed dtor for object 047CCA20
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63695] removed dtor for object 047A3FF8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63725] calling dtor for object 04CDAA68, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63728] removed dtor for object 04CDAA68
dtor     D               dtor.c:114  _al_run_destructors              [  62.63744] calling dtor for object 04CD72B8, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63747] removed dtor for object 04CD72B8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63751] calling dtor for object 04CD34C8, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63753] removed dtor for object 04CD34C8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63757] calling dtor for object 04CCFDE0, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63759] removed dtor for object 04CCFDE0
dtor     D               dtor.c:114  _al_run_destructors              [  62.63763] calling dtor for object 04CCBA28, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63765] removed dtor for object 04CCBA28
dtor     D               dtor.c:114  _al_run_destructors              [  62.63769] calling dtor for object 04CC8028, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63771] removed dtor for object 04CC8028
dtor     D               dtor.c:114  _al_run_destructors              [  62.63775] calling dtor for object 04880A60, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63777] removed dtor for object 04880A60
dtor     D               dtor.c:114  _al_run_destructors              [  62.63781] calling dtor for object 04CC0B08, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63784] removed dtor for object 04CC0B08
dtor     D               dtor.c:114  _al_run_destructors              [  62.63788] calling dtor for object 0488BF50, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63790] removed dtor for object 0488BF50
dtor     D               dtor.c:114  _al_run_destructors              [  62.63794] calling dtor for object 048886B8, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63796] removed dtor for object 048886B8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63800] calling dtor for object 04884810, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63802] removed dtor for object 04884810
dtor     D               dtor.c:114  _al_run_destructors              [  62.63806] calling dtor for object 047FF3A0, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63808] removed dtor for object 047FF3A0
dtor     D               dtor.c:114  _al_run_destructors              [  62.63813] calling dtor for object 0483A790, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63817] removed dtor for object 0483A790
dtor     D               dtor.c:114  _al_run_destructors              [  62.63822] calling dtor for object 0483B178, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63825] removed dtor for object 0483B178
dtor     D               dtor.c:114  _al_run_destructors              [  62.63829] calling dtor for object 04833078, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63832] removed dtor for object 04833078
dtor     D               dtor.c:114  _al_run_destructors              [  62.63836] calling dtor for object 0482F1D8, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63839] removed dtor for object 0482F1D8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63843] calling dtor for object 0482B9C0, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63845] removed dtor for object 0482B9C0
dtor     D               dtor.c:114  _al_run_destructors              [  62.63849] calling dtor for object 04827F08, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63852] removed dtor for object 04827F08
dtor     D               dtor.c:114  _al_run_destructors              [  62.63856] calling dtor for object 04823E98, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63858] removed dtor for object 04823E98
dtor     D               dtor.c:114  _al_run_destructors              [  62.63862] calling dtor for object 04820788, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63865] removed dtor for object 04820788
dtor     D               dtor.c:114  _al_run_destructors              [  62.63868] calling dtor for object 0481C8F8, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63871] removed dtor for object 0481C8F8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63875] calling dtor for object 04818FF0, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63877] removed dtor for object 04818FF0
dtor     D               dtor.c:114  _al_run_destructors              [  62.63881] calling dtor for object 048153C8, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63883] removed dtor for object 048153C8
dtor     D               dtor.c:114  _al_run_destructors              [  62.63887] calling dtor for object 0480E750, func 56B32595
dtor     D               dtor.c:214  _al_unregister_destructor        [  62.63890] removed dtor for object 0480E750
dtor     D               dtor.c:114  _al_run_destructors              [  62.63894] calling dtor for object 047FF560, func 56B32595
